6.713558435440063477e-01	9.276711940765380859e-01	1	0
6.619820594787597656e-01	9.251476526260375977e-01	1	1
6.526052355766296387e-01	9.217841625213623047e-01	1	2
6.445374488830566406e-01	9.189523458480834961e-01	1	3
6.248655319213867188e-01	9.156340956687927246e-01	1	4
5.896379947662353516e-01	9.128606915473937988e-01	1	5
5.549769997596740723e-01	9.101848602294921875e-01	1	6
5.219916105270385742e-01	9.077900648117065430e-01	1	7
4.919344186782836914e-01	9.057613611221313477e-01	1	8
4.663586914539337158e-01	9.040632247924804688e-01	1	9
4.473756551742553711e-01	9.027617573738098145e-01	1	10
7.390595674514770508e-01	8.022638559341430664e-01	1	11
4.381270706653594971e-01	9.019542336463928223e-01	1	11
7.052743434906005859e-01	7.683148384094238281e-01	1	12
4.869903922080993652e-01	9.016706347465515137e-01	1	12
6.672070026397705078e-01	7.256454229354858398e-01	1	13
5.434525012969970703e-01	9.017098546028137207e-01	1	13
6.473441123962402344e-01	6.862683296203613281e-01	1	14
6.103953123092651367e-01	9.024849534034729004e-01	1	14
6.641956567764282227e-01	9.042168855667114258e-01	1	15
6.470738053321838379e-01	6.775247454643249512e-01	1	15
6.910156607627868652e-01	9.022690653800964355e-01	1	16
5.855716466903686523e-01	7.341591715812683105e-01	1	16
7.406972646713256836e-01	8.891377449035644531e-01	1	17
5.691226720809936523e-01	7.983847856521606445e-01	1	17
9.067828059196472168e-01	9.067828655242919922e-01	1	18
9.067826867103576660e-01	9.295918941497802734e-01	1	18
9.966741204261779785e-01	9.966838955879211426e-01	1	22
9.969043135643005371e-01	9.969349503517150879e-01	1	23
9.970681071281433105e-01	9.971071481704711914e-01	1	24
9.971911311149597168e-01	9.972329139709472656e-01	1	25
9.972872138023376465e-01	9.973287582397460938e-01	1	26
9.973643422126770020e-01	9.974041581153869629e-01	1	27
9.974277615547180176e-01	9.974650144577026367e-01	1	28
9.974808692932128906e-01	9.975151419639587402e-01	1	29
9.975259304046630859e-01	9.975571036338806152e-01	1	30
9.975647330284118652e-01	9.975926876068115234e-01	1	31
9.975984096527099609e-01	9.976233243942260742e-01	1	32
9.976279735565185547e-01	9.976498484611511230e-01	1	33
9.976540803909301758e-01	9.976730942726135254e-01	1	34
9.976773262023925781e-01	9.976935982704162598e-01	1	35
9.976981878280639648e-01	9.977118372917175293e-01	1	36
9.977169036865234375e-01	9.977281093597412109e-01	1	37
9.977338910102844238e-01	9.977427124977111816e-01	1	38
9.977493286132812500e-01	9.977559447288513184e-01	1	39
9.977623820304870605e-01	9.977679252624511719e-01	1	40
