1.000000000000000021e-02	-0.000000000000000000e+00	0.000000000000000000e+00	3.843307495117187500e-04	3.843307495117187500e-04
1.999999999999999695e-02	-0.000000000000000000e+00	0.000000000000000000e+00	4.449486732482910156e-04	4.449486732482910156e-04
2.999999999999999889e-02	-0.000000000000000000e+00	0.000000000000000000e+00	4.747509956359863281e-04	4.747509956359863281e-04
3.999999999999999389e-02	-0.000000000000000000e+00	0.000000000000000000e+00	4.753470420837402344e-04	4.753470420837402344e-04
4.999999999999999584e-02	-0.000000000000000000e+00	0.000000000000000000e+00	4.402399063110351562e-04	4.402399063110351562e-04
5.999999999999999084e-02	-0.000000000000000000e+00	0.000000000000000000e+00	3.587603569030761719e-04	3.587603569030761719e-04
6.999999999999999278e-02	-0.000000000000000000e+00	0.000000000000000000e+00	2.159476280212402344e-04	2.159476280212402344e-04
7.999999999999998779e-02	-1.659539140140908666e-03	1.507844512208064876e-02	1.130106579902522403e-04	1.130104064941406250e-04
8.999999999999998279e-02	-0.000000000000000000e+00	0.000000000000000000e+00	3.448724746704101562e-04	3.448724746704101562e-04
9.999999999999997780e-02	-0.000000000000000000e+00	0.000000000000000000e+00	6.542205810546875000e-04	6.542205810546875000e-04
1.099999999999999728e-01	-0.000000000000000000e+00	0.000000000000000000e+00	9.673833847045898438e-04	9.673833847045898438e-04
1.199999999999999817e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.274764537811279297e-03	1.274764537811279297e-03
1.299999999999999767e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.562297344207763672e-03	1.562297344207763672e-03
1.399999999999999856e-01	-9.007448914600131020e-04	5.685637709854692717e-03	1.812935196870477279e-03	1.812934875488281250e-03
1.499999999999999944e-01	-5.658421057147429434e-03	3.507178288519791076e-02	2.021643806724314572e-03	2.021610736846923828e-03
1.599999999999999756e-01	-2.454406955804768961e-02	1.492978809414601538e-01	2.204851759334403374e-03	2.203464508056640625e-03
1.699999999999999845e-01	-5.494389997880929494e-02	3.215843168461496315e-01	2.604185913474003650e-03	2.588808536529541016e-03
1.799999999999999933e-01	-6.065962875740401467e-02	3.318792581079914594e-01	3.797409335553020120e-03	3.772556781768798828e-03
1.899999999999999745e-01	-5.553306131398143275e-02	2.790279137496523010e-01	6.070852284344753318e-03	6.047964096069335938e-03
1.999999999999999833e-01	-7.789239140729739379e-03	3.537899724478017760e-02	1.059067058859222352e-02	1.059049367904663086e-02
2.099999999999999645e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.860892772674560547e-02	1.860892772674560547e-02
2.199999999999999734e-01	-6.965275432730690629e-04	2.458454560143218809e-03	2.930921420155303478e-02	2.930921316146850586e-02
2.299999999999999822e-01	-0.000000000000000000e+00	0.000000000000000000e+00	4.303824901580810547e-02	4.303824901580810547e-02
2.399999999999999634e-01	-0.000000000000000000e+00	0.000000000000000000e+00	5.602592229843139648e-02	5.602592229843139648e-02
2.499999999999999722e-01	-0.000000000000000000e+00	0.000000000000000000e+00	7.722693681716918945e-02	7.722693681716918945e-02
2.599999999999999534e-01	-0.000000000000000000e+00	0.000000000000000000e+00	9.012049436569213867e-02	9.012049436569213867e-02
2.699999999999999623e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.073375344276428223e-01	1.073375344276428223e-01
2.799999999999999711e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.204354166984558105e-01	1.204354166984558105e-01
2.899999999999999800e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.395250558853149414e-01	1.395250558853149414e-01
2.999999999999999889e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.421576738357543945e-01	1.421576738357543945e-01
3.099999999999999423e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.577060818672180176e-01	1.577060818672180176e-01
3.199999999999999512e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.723358631134033203e-01	1.723358631134033203e-01
3.299999999999999600e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.857147812843322754e-01	1.857147812843322754e-01
3.399999999999999689e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.872526407241821289e-01	1.872526407241821289e-01
3.499999999999999778e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.888670921325683594e-01	1.888670921325683594e-01
3.599999999999999312e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.987416744232177734e-01	1.987416744232177734e-01
3.699999999999999400e-01	-0.000000000000000000e+00	0.000000000000000000e+00	2.080159783363342285e-01	2.080159783363342285e-01
3.799999999999999489e-01	-0.000000000000000000e+00	0.000000000000000000e+00	2.166782617568969727e-01	2.166782617568969727e-01
3.899999999999999578e-01	-0.000000000000000000e+00	0.000000000000000000e+00	2.247821688652038574e-01	2.247821688652038574e-01
3.999999999999999667e-01	-0.000000000000000000e+00	0.000000000000000000e+00	2.323921918869018555e-01	2.323921918869018555e-01
4.099999999999999756e-01	-0.000000000000000000e+00	0.000000000000000000e+00	2.395639419555664062e-01	2.395639419555664062e-01
