9.958355426788330078e-01	9.958357810974121094e-01	1	0
9.957975149154663086e-01	9.958012104034423828e-01	1	1
9.957574605941772461e-01	9.957785010337829590e-01	1	2
9.957118034362792969e-01	9.957461953163146973e-01	1	3
9.956591725349426270e-01	9.956909418106079102e-01	1	4
9.955986142158508301e-01	9.956244826316833496e-01	1	5
9.955292940139770508e-01	9.955448508262634277e-01	1	6
9.954499602317810059e-01	9.954500198364257812e-01	1	7
9.954495429992675781e-01	9.954577088356018066e-01	1	7
9.953230023384094238e-01	9.953476786613464355e-01	1	8
9.951692223548889160e-01	9.952158927917480469e-01	1	9
9.949893355369567871e-01	9.950580596923828125e-01	1	10
9.947778582572937012e-01	9.948680400848388672e-01	1	11
9.945276379585266113e-01	9.946374297142028809e-01	1	12
9.942290782928466797e-01	9.943552017211914062e-01	1	13
9.938692450523376465e-01	9.940061569213867188e-01	1	14
9.934301972389221191e-01	9.935690760612487793e-01	1	15
9.928867220878601074e-01	9.930120706558227539e-01	1	16
9.922021031379699707e-01	9.922897815704345703e-01	1	17
9.913215637207031250e-01	9.913319945335388184e-01	1	18
9.853612780570983887e-01	9.853613972663879395e-01	1	21
9.809593558311462402e-01	9.809665083885192871e-01	1	22
9.733725190162658691e-01	9.735470414161682129e-01	1	23
9.592919945716857910e-01	9.611595869064331055e-01	1	24
9.352051615715026855e-01	9.442101120948791504e-01	1	25
9.050656557083129883e-01	9.050658941268920898e-01	1	26
9.050640463829040527e-01	9.269685149192810059e-01	1	26
8.771802186965942383e-01	9.127703309059143066e-01	1	27
8.541625738143920898e-01	9.016330838203430176e-01	1	28
8.351786732673645020e-01	8.922732472419738770e-01	1	29
8.191900253295898438e-01	8.846668601036071777e-01	1	30
8.054566383361816406e-01	8.784934878349304199e-01	1	31
7.930080890655517578e-01	7.930088043212890625e-01	1	32
7.929937839508056641e-01	8.733602762222290039e-01	1	32
7.822546362876892090e-01	8.683029413223266602e-01	1	33
7.725577950477600098e-01	8.644020557403564453e-01	1	34
7.637487053871154785e-01	8.604278564453125000e-01	1	35
7.555957436561584473e-01	8.574346303939819336e-01	1	36
7.480961680412292480e-01	7.480994462966918945e-01	1	37
7.480873465538024902e-01	8.537492156028747559e-01	1	37
7.410565614700317383e-01	8.509509563446044922e-01	1	38
7.344505786895751953e-01	8.482022285461425781e-01	1	39
7.282930016517639160e-01	8.457450270652770996e-01	1	40
