0.000000000000000000e+00	2.958320677280426025e-01	1	0
0.000000000000000000e+00	3.322032094001770020e-01	1	0
0.000000000000000000e+00	4.945892691612243652e-01	1	0
0.000000000000000000e+00	4.947104156017303467e-01	1	0
0.000000000000000000e+00	4.947105646133422852e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
0.000000000000000000e+00	4.947105944156646729e-01	1	0
