2.000000000000000042e-02	-0.000000000000000000e+00	0.000000000000000000e+00	5.602836608886718750e-06	5.602836608886718750e-06
4.000000000000000083e-02	-0.000000000000000000e+00	0.000000000000000000e+00	6.139278411865234375e-06	6.139278411865234375e-06
5.999999999999999778e-02	-0.000000000000000000e+00	0.000000000000000000e+00	4.768371582031250000e-06	4.768371582031250000e-06
8.000000000000000167e-02	-0.000000000000000000e+00	0.000000000000000000e+00	1.549720764160156250e-06	1.549720764160156250e-06
1.000000000000000056e-01	-0.000000000000000000e+00	0.000000000000000000e+00	9.477138519287109375e-06	9.477138519287109375e-06
1.200000000000000094e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.984834671020507812e-05	1.984834671020507812e-05
1.399999999999999856e-01	-0.000000000000000000e+00	0.000000000000000000e+00	3.087520599365234375e-05	3.087520599365234375e-05
1.600000000000000033e-01	-0.000000000000000000e+00	0.000000000000000000e+00	4.118680953979492188e-05	4.118680953979492188e-05
1.799999999999999933e-01	-1.156903702493893059e-03	1.178496493244999069e-02	3.761057808354672393e-05	3.761053085327148438e-05
1.999999999999999833e-01	-0.000000000000000000e+00	0.000000000000000000e+00	7.265806198120117188e-05	7.265806198120117188e-05
2.200000000000000011e-01	-0.000000000000000000e+00	0.000000000000000000e+00	6.293654441833496094e-04	6.293654441833496094e-04
2.399999999999999911e-01	-0.000000000000000000e+00	0.000000000000000000e+00	2.789795398712158203e-03	2.789795398712158203e-03
2.600000000000000089e-01	-7.694069139086726072e-03	3.783305502766207140e-02	7.279163782817568533e-03	7.279098033905029297e-03
2.800000000000000266e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.410311460494995117e-02	1.410311460494995117e-02
3.000000000000000444e-01	-0.000000000000000000e+00	0.000000000000000000e+00	2.128827571868896484e-02	2.128827571868896484e-02
3.200000000000000067e-01	-0.000000000000000000e+00	0.000000000000000000e+00	2.828884124755859375e-02	2.828884124755859375e-02
3.400000000000000244e-01	-0.000000000000000000e+00	0.000000000000000000e+00	3.408986330032348633e-02	3.408986330032348633e-02
3.600000000000000422e-01	-0.000000000000000000e+00	0.000000000000000000e+00	3.970026969909667969e-02	3.970026969909667969e-02
3.800000000000000044e-01	-0.000000000000000000e+00	0.000000000000000000e+00	4.443305730819702148e-02	4.443305730819702148e-02
4.000000000000000222e-01	-0.000000000000000000e+00	0.000000000000000000e+00	4.961997270584106445e-02	4.961997270584106445e-02
4.200000000000000400e-01	-0.000000000000000000e+00	0.000000000000000000e+00	5.321508646011352539e-02	5.321508646011352539e-02
4.400000000000000022e-01	-0.000000000000000000e+00	0.000000000000000000e+00	5.657893419265747070e-02	5.657893419265747070e-02
4.600000000000000200e-01	-0.000000000000000000e+00	0.000000000000000000e+00	6.071746349334716797e-02	6.071746349334716797e-02
4.800000000000000377e-01	-0.000000000000000000e+00	0.000000000000000000e+00	6.462705135345458984e-02	6.462705135345458984e-02
5.000000000000000000e-01	-0.000000000000000000e+00	0.000000000000000000e+00	6.833797693252563477e-02	6.833797693252563477e-02
5.200000000000000178e-01	-0.000000000000000000e+00	0.000000000000000000e+00	7.046896219253540039e-02	7.046896219253540039e-02
5.400000000000000355e-01	-0.000000000000000000e+00	0.000000000000000000e+00	7.250875234603881836e-02	7.250875234603881836e-02
5.600000000000000533e-01	-0.000000000000000000e+00	0.000000000000000000e+00	7.577520608901977539e-02	7.577520608901977539e-02
5.800000000000000711e-01	-0.000000000000000000e+00	0.000000000000000000e+00	7.893019914627075195e-02	7.893019914627075195e-02
5.999999999999999778e-01	-0.000000000000000000e+00	0.000000000000000000e+00	8.198368549346923828e-02	8.198368549346923828e-02
6.199999999999999956e-01	-0.000000000000000000e+00	0.000000000000000000e+00	8.494353294372558594e-02	8.494353294372558594e-02
6.400000000000000133e-01	-0.000000000000000000e+00	0.000000000000000000e+00	8.781176805496215820e-02	8.781176805496215820e-02
6.600000000000000311e-01	-0.000000000000000000e+00	0.000000000000000000e+00	9.014421701431274414e-02	9.014421701431274414e-02
6.800000000000000488e-01	-0.000000000000000000e+00	0.000000000000000000e+00	9.175455570220947266e-02	9.175455570220947266e-02
7.000000000000000666e-01	-0.000000000000000000e+00	0.000000000000000000e+00	9.330308437347412109e-02	9.330308437347412109e-02
7.200000000000000844e-01	-0.000000000000000000e+00	0.000000000000000000e+00	9.514200687408447266e-02	9.514200687408447266e-02
7.399999999999999911e-01	-0.000000000000000000e+00	0.000000000000000000e+00	9.766101837158203125e-02	9.766101837158203125e-02
7.600000000000000089e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.001114249229431152e-01	1.001114249229431152e-01
7.800000000000000266e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.025022864341735840e-01	1.025022864341735840e-01
8.000000000000000444e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.048368215560913086e-01	1.048368215560913086e-01
8.200000000000000622e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.071171164512634277e-01	1.071171164512634277e-01
8.400000000000000799e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.093449592590332031e-01	1.093449592590332031e-01
8.599999999999999867e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.115186810493469238e-01	1.115186810493469238e-01
8.800000000000000044e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.136384606361389160e-01	1.136384606361389160e-01
9.000000000000000222e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.157106757164001465e-01	1.157106757164001465e-01
9.200000000000000400e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.174256801605224609e-01	1.174256801605224609e-01
9.400000000000000577e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.186804175376892090e-01	1.186804175376892090e-01
9.600000000000000755e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.199046373367309570e-01	1.199046373367309570e-01
9.799999999999999822e-01	-0.000000000000000000e+00	0.000000000000000000e+00	1.210997700691223145e-01	1.210997700691223145e-01
1.000000000000000000e+00	-0.000000000000000000e+00	0.000000000000000000e+00	1.222671270370483398e-01	1.222671270370483398e-01
